2
100000
214.92122388	-514.633332199
-126.802582071	-829.054148059
639.902224705	687.094942194
294.543874154	677.00857845
-823.504840982	-677.419996648
-799.936676549	-380.977414492
-856.069757358	735.625569043
968.459944445	546.866479363
663.918042242	-578.594614588
620.282080696	676.581533943
847.488489931	905.47608425
302.041207972	-276.281903011
328.886027631	800.127971747
351.834665716	245.795936231
901.488359144	-0.724692743307
975.71829621	-982.302480389
-136.309732232	823.734005281
-237.767092144	-293.920011817
-48.6371198659	658.770951967
-908.446028746	272.581224612
951.043655114	851.343730296
-968.861317678	908.48444155
472.178234383	-568.672363368
864.159510595	34.1777443412
-862.656005266	-547.839725039
590.54943823	995.855847228
-310.030208653	932.995117671
-648.598799774	-337.216156023
764.721570035	668.271083943
-951.067228507	-665.933073535
-166.811272568	843.86302565
128.277984571	-424.428989888
423.4553126	-210.209178764
-117.50273406	806.049537649
994.282089439	87.6306128778
-470.108070822	-542.78381197
135.416231422	-533.280560806
978.039184898	-783.783034859
18.282502053	550.311031832
-866.533001008	990.622322727
-101.860639965	444.889872233
-431.499302174	-883.442892859
-963.137744792	-656.132470098
908.996009765	-676.292709605
-720.418296358	502.775943206
-238.947020095	-156.121479436
931.955201894	476.218281706
-465.453402229	-694.879007291
-444.404927135	-182.950291841
-321.995881339	-39.2663330545
858.659312889	-715.723700287
-81.8250637379	804.033525396
-235.406938675	124.173894611
809.188214774	-945.346356286
925.888859749	937.324407871
130.120724156	-624.873561748
-232.891831627	28.6237079934
-941.41381087	-494.776626213
274.159987273	95.7610263624
-408.155438475	628.331681151
249.097231165	381.857942039
254.745114214	87.0477094323
699.761833166	520.696373305
123.976417769	848.454205298
149.041410006	-471.761485288
-110.066281081	250.149316271
351.2214017	-590.567934936
152.276567917	809.052906659
618.156376118	587.917797656
-282.919664482	-479.670316872
-797.862772452	458.950134468
84.7286373329	-533.781691195
-592.150538057	-933.164271664
833.139046964	918.605983235
-939.280559577	-876.494286234
911.443425227	-732.369230573
297.688208643	600.633663523
-556.838412891	106.424887571
218.095463862	-174.489159309
-524.92645208	852.892936162
185.112447919	401.818978768
-850.899752899	-424.945259571
379.29198025	-314.915408533
98.6637066731	-141.500949652
-68.7444823741	-192.503646614
-128.722505196	602.712470979
45.0057593828	48.4442883142
-198.263661872	-261.98727396
647.315364854	-894.784743345
360.557723404	554.413201546
488.489969382	-697.89417575
-580.263104105	-701.058460806
-675.23318911	446.134955379
53.3137885925	564.69739989
-177.024002416	-558.137107338
727.654304245	-12.2699712564
602.800826458	-157.001606214
349.098756998	776.592783921
750.846206653	155.313217781
357.50859487	791.874130853
723.216926778	332.298115753
-847.104143703	780.202160694
980.754331142	79.3733546711
-635.013473364	-354.511067697
933.148193091	468.148771171
916.670034464	-141.97837276
-469.795557681	-978.613593912
-667.541094416	-100.668877329
-643.743859175	-130.389537622
185.733413488	-58.1006632675
27.7881523826	-672.005781394
133.336801131	-991.2135913
948.430287451	922.611586035
-604.271570661	902.560889931
842.182501872	-249.500173788
398.71675707	-198.574695901
365.956125948	-516.296151102
-628.082024975	379.648271509
-135.204656816	-258.716030802
642.497871068	-56.313018681
561.503591325	-867.859603125
-38.8328834752	875.941123499
64.0934194306	835.141355368
-388.583280722	6.85328727408
-67.976090146	-795.402280722
-264.29540128	-331.088421527
-414.366072573	-581.520034892
326.584223586	-596.145943252
-613.968141915	-387.944716631
-811.496204556	860.898531754
-207.965910417	912.454955211
386.838485989	831.816569694
743.557169083	-699.559976787
554.500788944	-37.3809119857
-517.186810041	769.720429317
-979.661817515	177.674516884
226.407882551	-453.535685249
-872.479830542	402.735070803
383.937230409	-455.554037217
-5.31548635275	512.535501391
857.707189414	411.845066817
-333.512043159	85.2721713173
338.362846928	286.088565017
-306.304308843	-204.71263897
-385.176863325	-344.951265501
-218.129828413	-122.920871003
833.947450912	-278.854972888
835.705633042	511.499673122
957.211912958	96.1097102715
-38.9085200215	709.678808676
-626.109417646	-950.407287701
575.819530519	-722.397578739
-826.301337328	-109.924744299
-443.584240364	-766.578310281
895.781217853	479.746972058
-798.2185311	-512.082908143
446.263557422	-590.965532383
309.039039986	362.190898587
-248.964072874	-500.241557191
246.408805729	-328.786372786
717.163903948	430.478031828
-783.557137091	982.978509706
3.70116435946	608.258790868
-996.743796356	343.04674071
-331.449203126	-294.499899528
756.287404901	125.46403527
-763.644965544	-150.739300085
521.645707621	-488.045184977
-719.025497369	-393.95863005
-579.659754614	689.748525398
716.503384432	-312.822572961
189.956131635	-275.498758741
331.119914742	451.760454469
119.24485989	-641.309757171
-192.682313608	-859.276846315
972.14644622	468.16502891
351.97936198	743.745676694
949.306297689	-457.276278393
988.184033497	-239.786260747
-884.708546821	-648.439347048
147.343906418	865.933176705
948.141589362	610.517945429
-184.311257533	-585.675307836
899.909891821	227.292397262
-885.580475589	279.503786615
-336.003637862	-364.732696665
627.520987275	406.9924132
-698.347807124	-183.4685464
698.81250119	344.128989995
958.682598083	-35.8437526781
-212.660723346	-234.012359959
-413.053012361	677.708588179
1.2967075837	809.674081545
73.0678106222	-120.8634114
-598.920574119	-355.501039141
161.806997578	97.0971188482
956.655910349	-694.232464867
-164.030470143	-874.29658271
-523.975244982	-698.401862319
932.347357874	904.805999006
-346.942893002	803.508232281
489.797896612	-702.301885905
-963.820978232	-566.303950135
-58.4204926097	115.800828314
-644.041284484	-745.507179547
48.6055511589	661.692460373
-119.658179842	-797.065061233
-242.724411132	154.282096466
-773.663285662	-55.1222328431
-64.6130118456	-272.972123812
-974.477121059	935.768415365
949.61078001	480.994351607
-228.674030727	-927.5508012
-272.683848546	35.570938377
-780.407927329	-496.40663345
969.036949059	-619.99215359
-703.204886806	-272.880921592
923.952999143	559.389290042
661.392297443	998.900793902
453.628599121	-307.55064504
273.232340764	997.513445229
661.239995527	154.410191827
-166.192441504	24.0340889827
82.3538643666	-166.862857314
948.125415465	-609.350785537
-601.192682365	465.568759785
222.477842714	227.9294949
340.220269466	974.987450075
-39.1487413945	859.611571594
993.951138463	-763.393131017
347.698609653	-658.0952763
-912.383341864	-682.074164684
776.858537545	140.795950074
-728.12109047	-473.712166838
630.25675521	-712.137184684
-337.765694696	-446.105517342
718.260808911	-294.67929192
869.758927191	136.253211842
949.109305802	923.972049866
976.37275819	321.286911922
-808.265602133	881.292637803
178.148800643	-431.359126462
-865.132023581	-762.954309682
-194.221799289	-202.85133341
194.004110825	711.291347274
276.531011663	953.30374165
-387.215663116	533.537155473
-577.754502761	-120.127667177
-139.985264452	99.3018444978
-326.654854457	-467.03286557
-801.550768593	-516.956154297
-553.024843652	-900.826099131
240.906655995	53.2324322293
281.869333301	784.595662795
782.002294513	-756.929929317
-973.448353757	-606.882639814
532.87784258	402.442403795
848.241556795	-93.3309244129
-973.475577284	-641.038771387
139.966432433	539.329181074
300.715745673	-336.318052826
-52.2690443956	399.500030333
360.255299325	903.220429013
40.2784132668	836.903186857
-610.52957502	-750.747125134
237.061957636	-501.177518772
-523.124589034	-614.450178096
644.660149532	-791.251438188
552.128652743	-798.451093451
424.43842317	-62.0922621074
-372.036728313	-918.301152897
-476.064683775	554.65777943
-454.229253101	707.619587239
730.217827673	602.996539295
700.822541688	-934.833964109
105.443388432	890.905719087
202.564575742	-348.790244368
378.253482722	-751.478217583
634.674861206	-874.042205558
971.880501633	-716.657874255
798.796868671	-124.515205846
-699.026179919	462.966782771
-102.736033053	-263.526346994
295.942151654	736.603911129
-187.827310181	-800.952189127
-519.854298375	-518.394510032
317.299456067	587.35799389
-758.548447024	-669.015262161
440.077206861	-499.923120183
629.59975186	-756.061917925
-130.931232309	351.129544164
-177.473949136	-492.315677373
-911.085169852	-815.948283953
918.709252352	-58.2149472624
-581.141138347	-945.697387536
239.10953097	332.433693077
262.058475528	-613.469944744
68.2741323188	694.227221336
833.902104484	294.230887073
-705.17810865	-239.825638652
-108.707119755	852.406736629
296.716300096	-605.717213599
203.947390469	856.479091339
-407.497913957	-454.327354054
390.829138727	883.169754191
236.978971232	-210.289604782
605.465427481	-736.446221714
442.490805935	-707.673891531
142.342694515	654.216937046
-465.896117132	-937.640828802
-929.941771852	59.6657563698
-364.903564434	-226.360989604
999.591858027	760.81943593
724.847447638	20.6485170827
670.965293367	546.752554451
-256.303891585	130.917038497
902.08330635	-532.517782624
903.676094926	311.409371255
85.6356891558	186.087640172
-305.156554652	221.73510147
-439.728978502	-517.446681645
-99.0428647428	-471.373466159
290.985079039	582.248883928
698.887815501	306.039951154
-429.445948375	-626.827475755
706.893912194	-776.665342218
88.6656621832	-59.204558543
-469.945150114	364.578653269
-716.867890729	-227.059191825
961.684803405	95.6875761858
295.925139568	-641.694357106
768.238079973	237.143189884
113.250603104	-379.59016159
872.713093437	-160.295831568
219.088705765	-443.626923249
499.921999989	372.530554387
216.187718899	901.679860834
-452.733789168	-663.212079364
992.819437701	-5.14855406355
771.262184154	229.338635924
-604.698044231	826.498589884
893.750687872	-945.155741457
-141.217039693	356.361904974
-705.368909531	-428.370629141
-620.873763848	-916.356227616
0.233681014377	821.296734582
779.010736618	422.527358722
-82.1407503013	-657.422535883
998.369301093	-16.2169504379
61.1939466345	896.085506108
146.520181056	-484.474270062
254.400167789	339.835679041
-983.800290805	-536.191375633
-822.922252945	-112.586389822
-24.5963324734	-196.673352038
-112.80641954	-365.387253749
270.106900515	-67.8327941609
-36.8003762386	-485.441188541
-239.818247178	-928.229707215
212.721279243	152.377128418
510.09604088	-71.787130968
-899.766137242	83.5159611645
-521.554226598	529.520808057
-851.306677885	208.781813801
201.363698785	-391.869600433
889.258114325	992.81068037
432.844078179	966.304897934
-280.812072301	-27.5051334721
-58.3239401456	-960.016281674
-533.575299142	16.6331841506
360.193001062	175.855957564
194.72446625	-434.143347584
247.142205996	-412.599857272
964.972182809	679.561679845
48.9668680257	983.673218401
-586.601463567	-500.217242177
715.350176355	465.636473082
-995.178757562	243.16995697
38.7274111665	723.050444314
-242.58785101	139.332055056
27.3528554882	341.840607745
-375.191588863	204.179010226
391.498020262	-545.651580228
-229.922606119	-189.580534026
-552.576983846	-543.650684454
260.49718924	-166.756236002
-406.115110257	57.3000445145
720.191254353	-144.41918102
993.934803401	-688.581723839
327.880935238	-458.807148816
666.18372569	648.929041739
-155.661540321	-756.370869775
-466.208354978	628.836679757
-331.992197922	-123.326555524
360.739245909	797.500117211
78.0886312302	227.041314104
637.49828718	-476.971176053
-786.005937052	782.82660149
-900.541157771	-115.801195898
652.373653036	-377.949565374
695.591649234	-309.831720744
709.255602334	237.281306336
203.56254909	-296.929427585
-840.85677061	-22.2761503269
820.159733387	-6.58474538201
-576.914818194	847.485689223
892.238677686	620.592026282
319.860701343	17.7235604114
167.011584484	-269.817350258
-517.424191984	952.624814287
-781.486527076	-170.96038227
-136.534553746	-778.693660254
-371.365266618	149.607925174
488.908417891	4.56199388387
160.147549282	-579.115587595
202.328777706	-432.518010151
-472.478444527	-777.866385023
-989.79911438	375.846200251
220.519804025	384.030542576
288.799346783	-428.167401088
-50.8370807591	511.817825419
-902.587355385	184.387417117
-124.199414767	881.862040164
-459.583436212	988.443428844
-713.088289753	368.532011556
-789.779718416	249.73558363
-400.110303243	120.904286591
-438.022056581	-459.583989842
-487.872428505	-60.0342800156
-299.867700885	-308.971937814
292.742888838	-578.19498472
-742.238550281	-300.559180764
-804.201352866	-631.188760395
-730.981885223	-223.926833756
982.08808866	452.620944537
863.300100096	24.2144886915
-274.436819052	-498.162653271
-312.536093922	834.386664309
359.171032994	477.144756285
652.929092946	-909.138335728
-500.916583609	-612.659869686
184.022150356	-447.742136747
-117.37929908	205.55324889
220.322947056	699.522684547
-42.4011352519	-580.289520159
210.912846095	104.489125986
336.973694001	-551.654538782
688.429608263	-667.027310867
654.615333413	667.201529112
-2.43881518366	-396.337543827
-122.768416612	-910.288337926
315.382584041	648.699552588
-520.122266172	398.482461453
-874.939202762	-618.598507833
-264.069939323	168.734782072
388.672228999	134.161434808
915.452336592	-893.023563896
233.068924639	-153.115669227
-709.294272703	-328.634560338
-103.718731264	-742.291875112
352.190157506	594.736030091
-561.838081134	556.557536105
829.642829643	219.593582187
614.476222852	-1.56640419562
-422.574142415	726.31882215
-371.468147583	912.531375938
882.086786661	450.600401529
357.203660835	-187.573911467
800.094874081	-185.49436754
-826.302148694	-991.076827228
326.294172794	498.165834588
-465.313449642	590.061548051
-500.251758646	-612.849506035
697.408163492	-2.55496840535
103.313633497	605.071890339
-479.296492028	-561.117345308
-668.298925158	-737.300749493
901.994394032	-858.890881931
476.544612533	-679.302771386
7.7352177527	123.012655414
-877.730771513	322.132601501
-444.823606866	-548.523685328
637.581701285	452.410874455
438.524233896	811.443014538
27.0439720756	939.866304569
-536.861532841	667.4507945
-636.035930422	455.187854974
-966.770263267	-72.5981191522
-356.925326611	214.673427752
999.616871211	-545.13498784
354.516363446	-679.558090553
941.790167185	-868.577603425
-358.494603047	868.002291595
-932.955817966	-96.5284426923
672.239322238	148.75853398
267.696707923	353.596979639
395.111445412	851.653769198
-974.158266675	972.808495616
322.090227486	-221.419963446
160.70826565	-623.663113374
169.315954158	-3.28978965115
-720.480283109	-298.793547886
49.6276823698	762.060434289
-875.29712409	339.254564582
-92.347746428	-150.689626227
630.673851726	9.65309405786
-834.06268184	184.871011189
115.931108106	-218.663023192
835.530211075	-150.500600836
-514.184763555	614.220737524
480.381599604	-95.7075566944
-59.8204758261	815.624454095
81.0260647615	166.583774111
-744.422777706	627.855635551
-538.438489863	544.73433629
-545.918179858	659.511522795
884.192829972	575.497211964
-495.949251592	-30.0707504544
181.034445067	832.708764422
-204.431745227	952.777684666
-69.9715975542	-253.961564535
383.493400947	388.973127246
-201.367657575	-100.83791476
82.5360421007	-148.554905244
986.80865664	427.169359134
331.718171096	823.677816709
93.3923860335	-633.060776554
970.273747943	-882.340971795
888.711163516	12.2972653654
739.978838188	-251.337375186
436.449254561	-497.336883779
-968.382932077	-687.202024377
-415.114327439	-210.977109538
881.390190215	-119.01907503
953.703110455	831.094857326
-246.476324393	32.7669391332
