-999.975648268 183.510833981
-999.802557723 708.035880799
-999.765345178 998.034973355
-562.361986186 999.78908567
-92.3534926816 999.966121157
-983.462145117 999.668050008
-92.3534926816 999.966121157
-562.361986186 999.78908567
-375.554516687 999.621471143
-999.975648268 183.510833981
-999.780464419 575.142336056
-999.802557723 708.035880799
663.407315669 999.997785293
-92.3534926816 999.966121157
-15.9842361643 999.944018381
394.146398419 999.603299556
433.214731786 999.543390776
468.146247395 999.76565568
739.491832465 644.286880691
769.705608247 566.669350404
837.078643504 650.851698573
-836.871190997 999.545683032
-562.361986186 999.78908567
-983.462145117 999.668050008
561.98918599 -999.864151755
81.5766843347 -999.826034399
748.452748233 -999.961486418
-999.487122307 -57.186453578
-999.461044265 13.3606645736
-999.984022075 93.1041923651
663.407315669 999.997785293
847.653723996 999.820438744
993.637449406 999.71089288
350.803535526 997.504694253
394.146398419 999.603299556
327.019987889 997.123613466
826.057919549 741.442795399
742.235677831 748.833808794
739.491832465 644.286880691
-178.671304133 999.715423039
-92.3534926816 999.966121157
-375.554516687 999.621471143
-836.871190997 999.545683032
-737.289600188 999.348652781
-562.361986186 999.78908567
561.98918599 -999.864151755
521.586415461 -998.103939713
475.55682394 -998.790084837
92.4353729607 -995.630376457
81.5766843347 -999.826034399
112.796917863 -997.926255308
982.469687559 -997.881179251
952.899996494 -999.332361677
998.245612459 -998.761919602
814.175403395 -999.908696203
755.272487575 -999.508701108
748.452748233 -999.961486418
-999.275473838 120.315046182
-999.975648268 183.510833981
-999.984022075 93.1041923651
-999.627316994 456.671900866
-999.04332908 394.311433919
-998.054797483 435.945055493
-999.221446641 505.852684781
-999.627316994 456.671900866
-998.883422643 496.265766949
-999.627316994 456.671900866
-999.221446641 505.852684781
-999.780464419 575.142336056
-999.04332908 394.311433919
-999.627316994 456.671900866
-999.40571247 295.005392069
-999.04332908 394.311433919
-997.439576368 346.100025278
-998.651068441 392.068750282
-997.439576368 346.100025278
-999.04332908 394.311433919
-999.40571247 295.005392069
-516.371553386 -171.154369361
-574.005191728 -163.145470736
-559.494473281 -194.972529328
-997.296684423 -17.1901354186
-999.461044265 13.3606645736
-999.487122307 -57.186453578
-999.824548032 -170.745241993
-998.745650378 -94.1267320994
-999.487122307 -57.186453578
-999.958857297 -393.069577958
-999.824548032 -170.745241993
-999.984022075 93.1041923651
-999.824548032 -170.745241993
-999.487122307 -57.186453578
-999.984022075 93.1041923651
-999.824548032 -170.745241993
-994.814823904 -150.513700716
-998.745650378 -94.1267320994
-675.209239439 35.3179108872
-533.011628322 138.558578114
-547.436270564 167.760471438
-611.770651375 10.5619913027
-515.791599567 98.3971934758
-621.071538747 15.873385398
433.214731786 999.543390776
460.111266857 998.186994013
468.146247395 999.76565568
50.1813579743 999.344789349
121.640553874 997.72351412
168.077040817 999.245677605
769.705608247 566.669350404
803.66418628 561.551502355
837.078643504 650.851698573
836.998377438 657.630274103
739.491832465 644.286880691
837.078643504 650.851698573
836.998377438 657.630274103
826.057919549 741.442795399
739.491832465 644.286880691
826.057919549 741.442795399
825.319624474 745.768242802
742.235677831 748.833808794
739.491832465 644.286880691
726.659546792 617.74945919
769.705608247 566.669350404
708.817220651 642.411033983
731.570148514 744.372243266
645.751457907 698.400353963
307.407389222 792.465314463
380.743249858 695.509121291
391.245954638 701.534545709
-163.490578588 422.647978523
-230.821936057 346.653460926
-125.469845723 348.157308926
-523.576514779 997.385243473
-504.981896335 998.338459078
-562.361986186 999.78908567
847.653723996 999.820438744
901.003963899 999.659850922
993.637449406 999.71089288
901.003963899 999.659850922
966.288023395 997.008492402
993.637449406 999.71089288
-562.361986186 999.78908567
-420.530602852 999.369969391
-375.554516687 999.621471143
-504.981896335 998.338459078
-420.530602852 999.369969391
-562.361986186 999.78908567
-510.909414216 641.627592986
-618.076378043 762.879758084
-516.190906557 637.898453293
-618.076378043 762.879758084
-510.909414216 641.627592986
-487.197553666 767.107205901
-680.793795537 997.060262005
-635.807653729 995.956082892
-562.361986186 999.78908567
-680.793795537 997.060262005
-737.289600188 999.348652781
-692.675498242 997.004922855
-737.289600188 999.348652781
-680.793795537 997.060262005
-562.361986186 999.78908567
543.463926059 -998.553382649
521.586415461 -998.103939713
561.98918599 -999.864151755
421.138479531 -998.110441846
386.590163106 -993.823281523
370.095815445 -994.349999036
416.568290444 -992.090425454
386.590163106 -993.823281523
421.138479531 -998.110441846
793.408347931 -998.432578267
755.272487575 -999.508701108
814.175403395 -999.908696203
755.272487575 -999.508701108
793.408347931 -998.432578267
784.974094554 -998.142666726
-999.447492089 -528.737093907
-999.958857297 -393.069577958
-999.877890067 -801.641503126
-999.958857297 -393.069577958
-999.447492089 -528.737093907
-999.502377433 -455.901024713
-999.04332908 394.311433919
-996.931331251 429.916542452
-998.054797483 435.945055493
-996.931331251 429.916542452
-999.04332908 394.311433919
-993.777738893 413.792247263
-999.221446641 505.852684781
-998.99607835 546.751499428
-999.780464419 575.142336056
-995.545466162 210.632324531
-999.889588735 227.009386204
-999.975648268 183.510833981
-999.889588735 227.009386204
-998.477022875 252.830628687
-999.40571247 295.005392069
-999.627316994 456.671900866
-999.889588735 227.009386204
-999.40571247 295.005392069
-999.889588735 227.009386204
-999.780464419 575.142336056
-999.975648268 183.510833981
-999.889588735 227.009386204
-999.627316994 456.671900866
-999.780464419 575.142336056
-992.09495507 325.429791625
-997.439576368 346.100025278
-999.40571247 295.005392069
